label,layer,acc,mean_gold_prob,support
0,0,0.027926322043969103,0.029510975801193738,1683
0,1,0.023172905525846704,0.02247498708528451,1683
0,2,0.027926322043969103,0.026222928816840543,1683
0,3,0.044563279857397504,0.041863115216525415,1683
0,4,0.030303030303030304,0.03290018912198051,1683
0,5,0.008318478906714201,0.014778201325899364,1683
0,6,0.0029708853238265003,0.007856694343966145,1683
0,7,0.0005941770647653001,0.0016098863396871012,1683
0,8,0.0,0.0007706685800357563,1683
0,9,0.1711229946524064,0.14881422306207678,1683
0,10,0.43672014260249553,0.39688342025153744,1683
0,11,0.6280451574569221,0.6001581362759942,1683
0,12,0.9863339275103981,0.9858084065242791,1683
1,0,0.06025641025641026,0.06045975301035483,780
1,1,0.07564102564102564,0.07059348742923113,780
1,2,0.14743589743589744,0.12415793417677241,780
1,3,0.24358974358974358,0.2048253510487733,780
1,4,0.28974358974358977,0.2531436049010615,780
1,5,0.3423076923076923,0.28713376337607444,780
1,6,0.4564102564102564,0.380678922249424,780
1,7,0.6166666666666667,0.5264351926079781,780
1,8,0.7769230769230769,0.7144378166046949,780
1,9,0.8461538461538461,0.8187007584978467,780
1,10,0.8948717948717949,0.8872134729631165,780
1,11,0.9217948717948717,0.9195089316540143,780
1,12,0.9282051282051282,0.9259361354215528,780
2,0,0.05484558040468584,0.053875111106250664,1878
2,1,0.041001064962726305,0.041564235671507584,1878
2,2,0.09318423855165069,0.08912020271544263,1878
2,3,0.19968051118210864,0.1751234845811951,1878
2,4,0.29818956336528224,0.24877114712020984,1878
2,5,0.35676251331203407,0.2838282467150617,1878
2,6,0.3615548455804047,0.30900052330766486,1878
2,7,0.45154419595314166,0.4026876751573022,1878
2,8,0.5399361022364217,0.5119601683519011,1878
2,9,0.7763578274760383,0.7514607670962963,1878
2,10,0.9446219382321619,0.93556407305476,1878
2,11,0.963258785942492,0.958123359505254,1878
2,12,0.966986155484558,0.9677887371620116,1878
3,0,0.06912878787878787,0.06296289616741285,2112
3,1,0.059185606060606064,0.054979888405741806,2112
3,2,0.11126893939393939,0.09835513771866404,2112
3,3,0.17140151515151514,0.14412848091558056,2112
3,4,0.2324810606060606,0.2010177756709334,2112
3,5,0.27982954545454547,0.23522953283997447,2112
3,6,0.29261363636363635,0.2598605121554786,2112
3,7,0.42992424242424243,0.3810004896273782,2112
3,8,0.5303030303030303,0.49514791606246766,2112
3,9,0.7339015151515151,0.7148780986608216,2112
3,10,0.900094696969697,0.8922353413155493,2112
3,11,0.9356060606060606,0.9328438009462222,2112
3,12,0.9540719696969697,0.9526157927459071,2112
4,0,0.05508712759977515,0.05499492364612128,1779
4,1,0.07363687464867903,0.06807103479168365,1779
4,2,0.09668353007307476,0.08573300164724994,1779
4,3,0.11242270938729623,0.10346152322416538,1779
4,4,0.15458122540753233,0.13924978817767464,1779
4,5,0.1995503091624508,0.16657101339532757,1779
4,6,0.23159078133783023,0.20229536804883214,1779
4,7,0.3591905564924115,0.32109693823897906,1779
4,8,0.4457560427206296,0.4172445897421122,1779
4,9,0.6621697582911749,0.6393955634908601,1779
4,10,0.8965711073636875,0.886958731147509,1779
4,11,0.93929173693086,0.9352965213560542,1779
4,12,0.9640247329960652,0.9621812148320971,1779
5,0,0.08029978586723768,0.0703687094478482,1868
5,1,0.08940042826552462,0.07642685078357235,1868
5,2,0.1183083511777302,0.10154416893914578,1868
5,3,0.1252676659528908,0.10937481858301946,1868
5,4,0.14721627408993576,0.12942761971909245,1868
5,5,0.139186295503212,0.12932576564657006,1868
5,6,0.18254817987152033,0.154185611110374,1868
5,7,0.28051391862955033,0.2553300570461978,1868
5,8,0.39400428265524623,0.36445890990886204,1868
5,9,0.6022483940042827,0.5801281794890805,1868
5,10,0.8747323340471093,0.8657036416073051,1868
5,11,0.9298715203426124,0.9287913747808846,1868
5,12,0.9566381156316917,0.9552815473404254,1868
6,0,0.08652148322542672,0.07597284247586635,1699
6,1,0.10359034726309593,0.08781532046617194,1699
6,2,0.14125956444967627,0.11346828108168738,1699
6,3,0.15126545026486168,0.12785321303479974,1699
6,4,0.1612713360800471,0.1424754445071223,1699
6,5,0.14067098293113597,0.12875686928881716,1699
6,6,0.15303119482048264,0.14364599944418388,1699
6,7,0.2878163625662154,0.25608908822801196,1699
6,8,0.41318422601530314,0.38173736943704056,1699
6,9,0.6339022954679223,0.605263986751752,1699
6,10,0.8834608593290171,0.8773524324165611,1699
6,11,0.9381989405532666,0.9343291504486421,1699
6,12,0.9540906415538553,0.952933762769828,1699
7,0,0.06380575945793338,0.060166539542205605,1771
7,1,0.08018068887634106,0.07561713099279943,1771
7,2,0.09260304912478826,0.08716237021120503,1771
7,3,0.13043478260869565,0.10791483908630169,1771
7,4,0.14285714285714285,0.12824149058469136,1771
7,5,0.14285714285714285,0.12910820961798786,1771
7,6,0.17504234895539245,0.15388931766488392,1771
7,7,0.3167701863354037,0.27890860180053995,1771
7,8,0.43365330321852064,0.40802420345619095,1771
7,9,0.6437041219649915,0.6197411375543287,1771
7,10,0.857707509881423,0.8520801902242001,1771
7,11,0.9158667419536984,0.9104439223713051,1771
7,12,0.9407114624505929,0.940664828889253,1771
8,0,0.06577266922094509,0.05974068345005787,1566
8,1,0.09642401021711366,0.08356110278545253,1566
8,2,0.0983397190293742,0.09147324570606852,1566
8,3,0.12005108556832694,0.10334355571602052,1566
8,4,0.1277139208173691,0.11883034557847096,1566
8,5,0.13473818646232438,0.12294553269673732,1566
8,6,0.15708812260536398,0.14522651018647462,1566
8,7,0.272669220945083,0.24185930382986248,1566
8,8,0.39782886334610473,0.3786819040519113,1566
8,9,0.5977011494252874,0.5768077275851098,1566
8,10,0.855683269476373,0.8452376411377476,1566
8,11,0.9176245210727969,0.9133717122653945,1566
8,12,0.9495530012771393,0.9487940652498434,1566
9,0,0.07278481012658228,0.0690053525560841,1580
9,1,0.11582278481012659,0.09905884399030135,1580
9,2,0.10126582278481013,0.09761658825035599,1580
9,3,0.12721518987341773,0.11452040932497021,1580
9,4,0.14556962025316456,0.1303229384495917,1580
9,5,0.14177215189873418,0.12717624476298764,1580
9,6,0.1689873417721519,0.14780187855286894,1580
9,7,0.2569620253164557,0.2380427182451295,1580
9,8,0.3968354430379747,0.38263413821622055,1580
9,9,0.6075949367088608,0.5825119132501246,1580
9,10,0.8563291139240506,0.8465654195102599,1580
9,11,0.9246835443037975,0.9183862986541957,1580
9,12,0.9481012658227848,0.9484147602093714,1580
10,0,0.06930693069306931,0.062118941334115746,1616
10,1,0.11076732673267327,0.09836455107391932,1616
10,2,0.09344059405940594,0.08685912439873937,1616
10,3,0.09653465346534654,0.08876963483236601,1616
10,4,0.10457920792079207,0.0974437528665709,1616
10,5,0.11448019801980198,0.10502292659505111,1616
10,6,0.16955445544554457,0.1444593873075684,1616
10,7,0.2530940594059406,0.2312233872329133,1616
10,8,0.400990099009901,0.378326861643638,1616
10,9,0.599009900990099,0.5742969068417978,1616
10,10,0.8471534653465347,0.8313602960315815,1616
10,11,0.9139851485148515,0.91075759710389,1616
10,12,0.9387376237623762,0.9368934409304049,1616
11,0,0.05228365384615385,0.05230892235235433,1664
11,1,0.06911057692307693,0.06855691627648522,1664
11,2,0.07632211538461539,0.07221141143270435,1664
11,3,0.09194711538461539,0.08280170664153183,1664
11,4,0.09014423076923077,0.08753015768068775,1664
11,5,0.12259615384615384,0.10653071940120186,1664
11,6,0.1502403846153846,0.1372819847262355,1664
11,7,0.24459134615384615,0.22654625508814663,1664
11,8,0.3972355769230769,0.3677180119992162,1664
11,9,0.5841346153846154,0.5599263946807251,1664
11,10,0.8131009615384616,0.7998322844004817,1664
11,11,0.8810096153846154,0.8781358010949657,1664
11,12,0.9074519230769231,0.9082880258075992,1664
12,0,0.05065123010130246,0.05130619512786138,1382
12,1,0.057163531114327065,0.05360280344433596,1382
12,2,0.07380607814761216,0.06924222040162997,1382
12,3,0.09117221418234443,0.08643611066159318,1382
12,4,0.10347322720694646,0.09910484774137862,1382
12,5,0.10926193921852388,0.10713737645760928,1382
12,6,0.1649782923299566,0.14110555900465468,1382
12,7,0.2662807525325615,0.2339629082105315,1382
12,8,0.41751085383502173,0.38706933872039423,1382
12,9,0.5969609261939218,0.577421889863343,1382
12,10,0.8321273516642547,0.8145067510035113,1382
12,11,0.9167872648335745,0.9091534694005711,1382
12,12,0.9341534008683068,0.9336053245357081,1382
13,0,0.052480230050323505,0.053661368406487484,1391
13,1,0.051042415528396834,0.05545058538326686,1391
13,2,0.07260963335729691,0.06519653683974659,1391
13,3,0.0884255930984903,0.0805403178396182,1391
13,4,0.08411214953271028,0.0870029975916839,1391
13,5,0.10639827462257369,0.0953831883561908,1391
13,6,0.15025161754133717,0.1327250784083771,1391
13,7,0.23867721063982747,0.21711336439851536,1391
13,8,0.40833932422717467,0.3772391517658028,1391
13,9,0.5722501797268152,0.5529212658321293,1391
13,10,0.7598849748382459,0.7536013499930753,1391
13,11,0.8684399712437095,0.8659044827090558,1391
13,12,0.8964773544212796,0.8944782707143493,1391
14,0,0.05869074492099323,0.05381628083731315,1329
14,1,0.046651617757712566,0.04556235989374848,1329
14,2,0.07072987208427389,0.06892055852005671,1329
14,3,0.11512415349887133,0.10453706918593741,1329
14,4,0.11662904439428141,0.10824957899756783,1329
14,5,0.14221218961625282,0.1239006037752573,1329
14,6,0.16779533483822423,0.15577879467191233,1329
14,7,0.25733634311512416,0.22952654169053038,1329
14,8,0.39503386004514673,0.37203065504940114,1329
14,9,0.5673438675696012,0.5487051065826711,1329
14,10,0.7885628291948834,0.7690984189176229,1329
14,11,0.8607975921745673,0.8609088279022451,1329
14,12,0.8976674191121143,0.893785735237411,1329
15,0,0.033426183844011144,0.035026440665751495,1077
15,1,0.02135561745589601,0.025937255360521404,1077
15,2,0.06313834726090993,0.06632888741329826,1077
15,3,0.12720519962859797,0.10780005108158631,1077
15,4,0.11420612813370473,0.1137520126966637,1077
15,5,0.1309192200557103,0.12007120615391347,1077
15,6,0.17270194986072424,0.1535008788058274,1077
15,7,0.24419684308263695,0.22826030630104568,1077
15,8,0.4521819870009285,0.410943220926742,1077
15,9,0.5868152274837511,0.5731225187254879,1077
15,10,0.7790157845868152,0.768566457682238,1077
15,11,0.8681522748375116,0.8613156312887755,1077
