label,layer,acc,mean_gold_prob,support
acl,8,0.10749185667752444,0.056700265000904956,307
acl,9,0.36156351791530944,0.10123979478827237,307
acl,10,0.5960912052117264,0.22826857644350174,307
acl,11,0.8273615635179153,0.7483707460055499,307
acl,12,0.8599348534201955,0.8520399251355452,307
nummod,0,0.0,0.02404265037035881,341
nummod,1,0.0,0.02103866297919631,341
nummod,2,0.002932551319648094,0.027020423212894336,341
nummod,3,0.07038123167155426,0.04123650258543554,341
nummod,4,0.0967741935483871,0.05443797498952346,341
nummod,5,0.21114369501466276,0.07062265061694156,341
nummod,6,0.34017595307917886,0.088161912503655,341
nummod,7,0.5953079178885631,0.1416651103427071,341
nummod,8,0.501466275659824,0.1210981531074145,341
nummod,9,0.6774193548387096,0.20099478825391476,341
nummod,10,0.9501466275659824,0.5498145716019041,341
nummod,11,0.9472140762463344,0.9193495522148066,341
nummod,12,0.9472140762463344,0.9491437923095078,341
acl:relcl,0,0.007481296758104738,0.022427679385009808,401
acl:relcl,1,0.007481296758104738,0.01762303056635492,401
acl:relcl,2,0.0199501246882793,0.02921802287705317,401
acl:relcl,3,0.06234413965087282,0.04943770550172823,401
acl:relcl,4,0.09476309226932668,0.059681064284353186,401
acl:relcl,5,0.19451371571072318,0.07643895586743542,401
acl:relcl,6,0.26433915211970077,0.09019861435122843,401
acl:relcl,7,0.3915211970074813,0.10301505245426275,401
acl:relcl,8,0.7007481296758105,0.1415780283176245,401
acl:relcl,9,0.942643391521197,0.34918119437398015,401
acl:relcl,10,0.9551122194513716,0.6573600586726704,401
acl:relcl,11,0.9576059850374065,0.9257679682515955,401
acl:relcl,12,0.9526184538653366,0.9518191807283757,401
ccomp:speech,0,0.015384615384615385,0.020841242963125787,130
ccomp:speech,1,0.015384615384615385,0.01823458841088443,130
ccomp:speech,2,0.007692307692307693,0.020915332957744025,130
ccomp:speech,3,0.0,0.02066607768468272,130
ccomp:speech,4,0.0,0.018534721228150794,130
ccomp:speech,5,0.0,0.01944523233597955,130
ccomp:speech,6,0.0,0.01783882091448714,130
ccomp:speech,7,0.0,0.022127324095568977,130
ccomp:speech,8,0.007692307692307693,0.03277795047929081,130
ccomp:speech,9,0.6923076923076923,0.21278417262320334,130
ccomp:speech,10,0.9153846153846154,0.8139418124382456,130
ccomp:speech,11,0.9384615384615385,0.9245471013651695,130
ccomp:speech,12,0.9153846153846154,0.9049716795858291,130
parataxis,0,0.00625,0.019248065348074307,160
parataxis,1,0.0,0.017524350785242858,160
parataxis,2,0.0,0.022174042886763345,160
parataxis,3,0.00625,0.027946521615376696,160
parataxis,4,0.0125,0.030849964552908206,160
parataxis,5,0.00625,0.03431465994217433,160
parataxis,6,0.0125,0.03357034994987771,160
parataxis,7,0.0375,0.04150505973957479,160
parataxis,8,0.0875,0.04710417680325918,160
parataxis,9,0.19375,0.08252060453232843,160
parataxis,10,0.25625,0.131980950095749,160
parataxis,11,0.5125,0.42320559161943266,160
parataxis,12,0.70625,0.6807299075833498,160
csubj,0,0.0,0.01819346229691642,83
csubj,1,0.0,0.019724194487803673,83
csubj,2,0.012048192771084338,0.02306242845391473,83
csubj,3,0.0,0.024288576864917952,83
csubj,4,0.0,0.02395785772185548,83
csubj,5,0.0,0.026849785404481803,83
csubj,6,0.0,0.03385998407962272,83
csubj,7,0.0,0.037375314357544646,83
csubj,8,0.13253012048192772,0.06002805382013321,83
csubj,9,0.27710843373493976,0.09080527415386884,83
csubj,10,0.7710843373493976,0.3072235329660127,83
csubj,11,0.8192771084337349,0.7454824078244617,83
csubj,12,0.8192771084337349,0.8058293581252437,83
aux:pass,0,0.0,0.02955196674436037,203
aux:pass,1,0.0049261083743842365,0.04001909913265793,203
aux:pass,2,0.034482758620689655,0.040024853288540115,203
aux:pass,3,0.0049261083743842365,0.02389624401734307,203
aux:pass,4,0.009852216748768473,0.029827843805582357,203
aux:pass,5,0.1724137931034483,0.06494733275561204,203
aux:pass,6,0.3694581280788177,0.10001254619415757,203
aux:pass,7,0.5320197044334976,0.13399781446371758,203
aux:pass,8,0.896551724137931,0.22623247043986625,203
aux:pass,9,0.9753694581280788,0.34675248657247704,203
aux:pass,10,0.9901477832512315,0.7690189120547818,203
aux:pass,11,0.9950738916256158,0.9752518005412201,203
aux:pass,12,0.9950738916256158,0.9899393629658769,203
appos,0,0.014423076923076924,0.02145311552381967,208
appos,1,0.009615384615384616,0.015388117132086055,208
appos,2,0.004807692307692308,0.01664528711822081,208
appos,3,0.0,0.014188790789585955,208
appos,4,0.004807692307692308,0.012961394757439848,208
appos,5,0.0,0.011717659527046355,208
appos,6,0.0,0.009051208057476638,208
appos,7,0.014423076923076924,0.03032451975461579,208
appos,8,0.4519230769230769,0.09648178458939163,208
appos,9,0.875,0.322394894883753,208
appos,10,0.9375,0.656934897870647,208
appos,11,0.9375,0.9107952752474813,208
appos,12,0.9182692307692307,0.9154328197511117,208
fixed,0,0.008695652173913044,0.025023625268722358,230
fixed,1,0.0,0.020618686416064916,230
fixed,2,0.004347826086956522,0.024582882845045433,230
fixed,3,0.004347826086956522,0.020400000719920448,230
fixed,4,0.004347826086956522,0.02281715663190445,230
fixed,5,0.008695652173913044,0.0289973002868583,230
fixed,6,0.0391304347826087,0.041005451497419375,230
fixed,7,0.24347826086956523,0.08630133409700964,230
fixed,8,0.6565217391304348,0.19045977596922414,230
fixed,9,0.9521739130434783,0.4175074859279329,230
fixed,10,0.9652173913043478,0.5715631298386775,230
fixed,11,0.9695652173913043,0.9051971166268112,230
fixed,12,0.9695652173913043,0.9685910897651727,230
nsubj:pass,0,0.020833333333333332,0.02746953432829792,144
nsubj:pass,1,0.034722222222222224,0.03174361932582946,144
nsubj:pass,2,0.006944444444444444,0.025993289007197343,144
nsubj:pass,3,0.0,0.02267035575156721,144
nsubj:pass,4,0.0,0.020408670333886728,144
nsubj:pass,5,0.0,0.02065552039615189,144
nsubj:pass,6,0.0,0.015994948417452786,144
