label,layer,acc,mean_gold_prob,support
nmod,9,0.953970080552359,0.6874680890682331,2607
nmod,10,0.956271576524741,0.8825685402442207,2607
nmod,11,0.952819332566168,0.9327288824317602,2607
nmod,12,0.9489835059455313,0.9487894608946046,2607
advmod,0,0.013911620294599018,0.030920363289689716,1222
advmod,1,0.0024549918166939444,0.025420091320713295,1222
advmod,2,0.03355155482815057,0.03245035159811621,1222
advmod,3,0.04582651391162029,0.04105999368569111,1222
advmod,4,0.09819967266775777,0.05422395089818027,1222
advmod,5,0.16775777414075285,0.0607827664227202,1222
advmod,6,0.2430441898527005,0.07750036121832295,1222
advmod,7,0.513911620294599,0.12159758734436013,1222
advmod,8,0.8592471358428805,0.2632102500822596,1222
advmod,9,0.9615384615384616,0.5585486261321174,1222
advmod,10,0.9648117839607201,0.7308091674625543,1222
advmod,11,0.9648117839607201,0.8969684780503167,1222
advmod,12,0.967266775777414,0.9682712088886334,1222
flat:name,0,0.026239067055393587,0.022356088986313485,686
flat:name,1,0.0058309037900874635,0.023062449300582943,686
flat:name,2,0.03935860058309038,0.029700422843133505,686
flat:name,3,0.043731778425655975,0.03786204745225967,686
flat:name,4,0.07434402332361516,0.04241349356270697,686
flat:name,5,0.12244897959183673,0.04969253743463807,686
flat:name,6,0.39212827988338195,0.09497388931121623,686
flat:name,7,0.9271137026239067,0.30010403469802255,686
flat:name,8,0.9504373177842566,0.4785527917176333,686
flat:name,9,0.9752186588921283,0.6855199446904394,686
flat:name,10,0.967930029154519,0.814424739694328,686
flat:name,11,0.9737609329446064,0.9583596035534955,686
flat:name,12,0.9723032069970845,0.9736695409702466,686
ccomp,0,0.022935779816513763,0.022791665714926197,218
ccomp,1,0.022935779816513763,0.022645962113779415,218
ccomp,2,0.0,0.01938419498998774,218
ccomp,3,0.0045871559633027525,0.016177519758065324,218
ccomp,4,0.0,0.015757251034251525,218
ccomp,5,0.0,0.01740991367014347,218
ccomp,6,0.0,0.01994484306714677,218
ccomp,7,0.009174311926605505,0.029475416458391267,218
ccomp,8,0.30275229357798167,0.07137435229939468,218
